"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
49.5727,39.3291,19.5,142,710,177,191,49.5727,70.5345,2,0.65,
49.5727,38.1142,22.5,143,715,178,192,49.5727,70.5345,1,0.65,
49.5727,40.6485,29,144,720,179,193,49.5727,70.5345,2,0.65,
49.5727,37.4066,8.5,145,725,181,194,49.5727,70.5345,1,0.65,
49.5727,37.4066,24.5,146,730,182,196,49.5727,70.5345,2,0.65,
49.5727,37.4066,35,147,735,183,197,49.5727,70.5345,2,0.65,
49.5727,37.4066,37,148,740,184,198,49.5727,70.5345,1,0.65,
49.5727,37.2681,36,149,745,186,199,49.5727,70.5345,2,0.65,
49.5727,34.9243,42.5,150,750,187,201,49.5727,70.5345,2,0.65,
49.5727,35.1946,15.5,151,755,188,202,49.5727,70.5345,2,0.65,
49.5727,33.326,7.5,152,760,189,203,49.5727,70.5345,1,0.65,
49.5727,34.9243,25,153,765,191,204,49.5727,70.5345,2,0.65,
49.5727,30.2022,39.5,154,770,192,206,49.5727,70.5345,1,0.65,
49.5727,32.6603,27,155,775,193,207,49.5727,70.5345,2,0.65,
49.5727,32.6603,46,156,780,194,208,49.5727,70.5345,2,0.65,
49.5727,28.4689,25.5,157,785,196,209,49.5727,70.5345,2,0.65,
49.5727,24.6219,56.5,158,790,197,211,49.5727,70.5345,2,0.65,
49.5727,24.6219,40.5,159,795,198,212,49.5727,70.5345,2,0.65,
49.5727,22.4099,24.5,160,800,199,213,49.5727,70.5345,2,0.65,
49.5727,22.4099,31,161,805,201,214,49.5727,70.5345,2,0.65,
49.5727,22.4099,42.5,162,810,202,216,49.5727,70.5345,1,0.65,
49.5727,24.6219,15.5,163,815,203,217,49.5727,70.5345,1,0.65,
49.5727,28.4689,31.5,164,820,204,218,49.5727,32.6603,1,0.65,
49.5727,27.8638,36.5,165,825,206,219,49.5727,32.6603,2,0.65,
49.5727,27.8638,37.5,166,830,207,221,49.5727,32.6603,2,0.65,
49.5727,27.8638,18.5,167,835,208,222,49.5727,32.6603,2,0.65,
49.5727,-16.1138,20.5,168,840,209,223,49.5727,32.6603,1,0.65,
49.5727,32.6603,8,169,845,211,224,49.5727,32.6603,1,0.65,
49.5727,32.6603,17,170,850,212,226,49.5727,32.6603,2,0.65,
49.5727,32.6603,50.5,171,855,213,227,49.5727,32.6603,2,0.65,
49.5727,32.6603,21.5,172,860,214,228,49.5727,32.6603,2,0.65,
49.5727,27.8638,50.5,173,865,216,229,49.5727,32.6603,1,0.65,
49.5727,27.8638,30.5,174,870,217,231,49.5727,32.6603,1,0.65,
49.5727,38.1142,21.5,175,875,218,232,49.5727,32.6603,1,0.65,
49.5727,38.1142,24,176,880,219,233,49.5727,32.6603,2,0.65,
49.5727,38.1142,26,177,885,221,234,49.5727,32.6603,2,0.65,
49.5727,39.3291,34,178,890,222,236,49.5727,32.6603,2,0.65,
49.5727,39.3291,46,179,895,223,237,49.5727,32.6603,2,0.65,
49.5727,37.4879,68.5,180,900,224,238,49.5727,32.6603,1,0.65,
49.5727,39.3291,8.5,181,905,226,239,49.5727,32.6603,1,0.65,
49.5727,39.3291,19.5,182,910,227,241,49.5727,32.6603,2,0.65,
49.5727,39.3291,7.5,183,915,228,242,49.5727,15.7478,1,0.65,
49.5727,44.0044,12,184,920,229,243,49.5727,15.7478,2,0.65,
49.5727,44.0044,17,185,925,231,244,49.5727,15.7478,2,0.65,
49.5727,44.0044,24,186,930,232,246,49.5727,15.7478,2,0.65,
49.5727,44.0044,13.5,187,935,233,247,49.5727,15.7478,2,0.65,
49.5727,44.0044,20.5,188,940,234,248,-5.214,15.7478,1,0.2,
49.5727,45.4449,6,189,945,236,249,-5.214,15.7478,2,0.2,
49.5727,44.0044,36,190,950,237,251,-5.214,15.7478,2,0.2,
49.5727,39.3291,2,191,955,238,252,-5.214,15.7478,2,0.2,
49.5727,38.8748,9.5,192,960,239,253,-5.214,15.7478,2,0.2,
49.5727,39.3291,24,193,965,241,254,-5.214,15.7478,1,0.2,
49.5727,39.3291,18.5,194,970,242,256,-5.214,15.7478,2,0.2,
49.5727,39.3291,17.5,195,975,243,257,-5.214,15.7478,2,0.2,
49.5727,36.2215,5,196,980,244,258,-5.214,15.7478,1,0.2,
49.5727,38.8748,19,197,985,246,259,-5.214,15.7478,1,0.2,
49.5727,42.0695,26,198,990,247,261,-5.214,15.7478,2,0.2,
49.5727,42.0243,12,199,995,248,262,-5.214,15.7478,1,0.2,
49.5727,49.35,23,200,1000,249,263,-5.214,15.7478,2,0.2,
49.5727,46.9801,19.5,201,1005,251,264,-5.214,70.5345,2,0.2,
49.5727,44.5224,16.5,202,1010,252,266,-5.214,70.5345,2,0.2,
49.5727,41.5262,4,203,1015,253,267,-5.214,70.5345,1,0.2,
49.5727,46.9801,18.5,204,1020,254,268,-5.214,70.5345,2,0.2,
49.5727,46.9801,19.5,205,1025,256,269,-5.214,70.5345,1,0.2,
49.5727,49.35,35,206,1030,257,271,-5.214,70.5345,2,0.2,
49.5727,49.35,47.5,207,1035,258,272,-5.214,70.5345,2,0.2,
49.5727,49.2478,48,208,1040,259,273,-5.214,70.5345,2,0.2,
49.5727,47.3522,43,209,1045,261,274,-5.214,70.5345,2,0.2,
49.5727,47.3522,71,210,1050,262,276,-5.214,70.5345,2,0.2,
49.5727,45.213,14,211,1055,263,277,-5.214,70.5345,2,0.2,
49.5727,45.213,19,212,1060,264,278,-5.214,70.5345,2,0.2,
49.5727,45.213,2.5,213,1065,266,279,-5.214,70.5345,2,0.2,
49.5727,44.4724,18,214,1070,267,281,-5.214,70.5345,1,0.2,
49.5727,44.4724,43.5,215,1075,268,282,-5.214,70.5345,1,0.2,
49.5727,47.3522,51.5,216,1080,269,283,-5.214,70.5345,2,0.2,
49.5727,45.213,19,217,1085,271,284,-5.214,70.5345,1,0.2,
49.5727,47.3522,46.5,218,1090,272,286,-5.214,70.5345,2,0.2,
49.5727,40.3442,32,219,1095,273,287,-5.214,70.5345,1,0.2,
49.5727,46.6964,56,220,1100,274,288,-5.214,70.5345,2,0.2,
49.5727,47.3522,41,221,1105,276,289,-5.214,70.5345,1,0.2,
49.5727,47.3522,47,222,1110,277,291,-5.214,49.5727,2,0.2,
49.5727,45.213,49,223,1115,278,292,-5.214,49.5727,2,0.2,
49.5727,45.213,58,224,1120,279,293,-5.214,49.5727,1,0.2,
49.5727,46.6964,47.5,225,1125,281,294,-5.214,49.5727,2,0.2,
49.5727,44.8401,47,226,1130,282,296,-5.214,49.5727,1,0.2,
49.5727,46.6964,44.5,227,1135,283,297,-5.214,49.5727,2,0.2,
49.5727,46.6964,49,228,1140,284,298,-5.214,49.5727,2,0.2,
