"omCrit","estCrit","obsCrit","trial","OvTrial","wind","CovOmCrit","OvOmCrit",
-71.0078,,,1007,,,,,
-71.0078,,,1008,,,,,
-71.0078,,,1009,,,,,
-71.0078,,,1010,,,,,
-71.0078,,,1011,,,,,
-71.0078,,,1012,,,,,
-71.0078,,,1013,,,,,
-71.0078,,,1014,,,,,
-71.0078,,,1015,,,,,
-71.0078,,,1016,,,,,
-71.0078,,,1017,,,,,
-71.0078,,,1018,,,,,
-71.0078,,,1019,,,,,
-71.0078,,,1020,,,,,
-71.0078,,,1021,,,,,
-71.0078,,,1022,,,,,
-71.0078,,,1023,,,,,
-71.0078,,,1024,,,,,
-71.0078,,,1025,,,,,
-71.0078,,,1026,,,,,
-71.0078,,,1027,,,,,
-71.0078,,,1028,,,,,
-71.0078,,,1029,,,,,
-71.0078,,,1030,,,,,
-71.0078,,,1031,,,,,
-71.0078,,,1032,,,,,
-71.0078,,,1033,,,,,
-71.0078,,,1034,,,,,
-71.0078,,,1035,,,,,
-71.0078,,,1036,,,,,
-71.0078,,,1037,,,,,
-71.0078,,,1038,,,,,
-71.0078,,,1039,,,,,
-71.0078,,,1040,,,,,
-71.0078,,,1041,,,,,
-71.0078,,,1042,,,,,
-71.0078,,,1043,,,,,
-71.0078,,,1044,,,,,
-71.0078,,,1045,,,,,
-71.0078,,,1046,,,,,
-71.0078,,,1047,,,,,
-71.0078,,,1048,,,,,
-71.0078,,,1049,,,,,
-71.0078,,,1050,,,,,
-71.0078,,,1051,,,,,
-71.0078,,,1052,,,,,
-71.0078,,,1053,,,,,
-71.0078,,,1054,,,,,
-71.0078,,,1055,,,,,
-71.0078,,,1056,,,,,
-71.0078,,,1057,,,,,
-71.0078,,,1058,,,,,
-71.0078,,,1059,,,,,
-71.0078,,,1060,,,,,
-71.0078,,,1061,,,,,
-71.0078,,,1062,,,,,
-71.0078,,,1063,,,,,
-71.0078,,,1064,,,,,
-71.0078,,,1065,,,,,
-71.0078,,,1066,,,,,
-71.0078,,,1067,,,,,
-71.0078,,,1068,,,,,
-71.0078,,,1069,,,,,
-71.0078,,,1070,,,,,
-71.0078,,,1071,,,,,
-71.0078,,,1072,,,,,
-71.0078,,,1073,,,,,
-71.0078,,,1074,,,,,
-71.0078,,,1075,,,,,
-71.0078,,,1076,,,,,
-71.0078,,,1077,,,,,
-71.0078,,,1078,,,,,
-71.0078,,,1079,,,,,
-71.0078,,,1080,,,,,
-71.0078,,,1081,,,,,
-71.0078,,,1082,,,,,
-71.0078,,,1083,,,,,
-71.0078,,,1084,,,,,
-71.0078,,,1085,,,,,
-71.0078,,,1086,,,,,
-71.0078,,,1087,,,,,
-71.0078,,,1088,,,,,
-71.0078,,,1089,,,,,
-89.8076,,,1090,,,,,
-89.8076,,,1091,,,,,
-89.8076,,,1092,,,,,
-89.8076,,,1093,,,,,
-89.8076,,,1094,,,,,
-89.8076,,,1095,,,,,
-89.8076,,,1096,,,,,
-89.8076,,,1097,,,,,
-89.8076,,,1098,,,,,
-89.8076,,,1099,,,,,
-89.8076,,,1100,,,,,
-89.8076,,,1101,,,,,
-89.8076,,,1102,,,,,
-89.8076,,,1103,,,,,
-89.8076,,,1104,,,,,
-89.8076,,,1105,,,,,
-89.8076,,,1106,,,,,
-89.8076,,,1107,,,,,
-89.8076,,,1108,,,,,
-89.8076,,,1109,,,,,
-89.8076,,,1110,,,,,
-89.8076,,,1111,,,,,
-89.8076,,,1112,,,,,
-89.8076,,,1113,,,,,
-89.8076,,,1114,,,,,
-89.8076,,,1115,,,,,
-89.8076,,,1116,,,,,
-89.8076,,,1117,,,,,
-89.8076,,,1118,,,,,
-89.8076,,,1119,,,,,
-89.8076,,,1120,,,,,
-89.8076,,,1121,,,,,
-89.8076,,,1122,,,,,
-89.8076,,,1123,,,,,
-89.8076,,,1124,,,,,
-89.8076,,,1125,,,,,
-89.8076,,,1126,,,,,
-89.8076,,,1127,,,,,
-89.8076,,,1128,,,,,
-89.8076,,,1129,,,,,
-89.8076,,,1130,,,,,
-89.8076,,,1131,,,,,
-89.8076,,,1132,,,,,
-89.8076,,,1133,,,,,
-89.8076,,,1134,,,,,
-89.8076,,,1135,,,,,
-89.8076,,,1136,,,,,
-89.8076,,,1137,,,,,
-89.8076,,,1138,,,,,
-89.8076,,,1139,,,,,
-89.8076,,,1140,,,,,
-89.8076,,,1141,,,,,
-89.8076,,,1142,,,,,
-89.8076,,,1143,,,,,
-89.8076,,,1144,,,,,
-89.8076,,,1145,,,,,
-89.8076,,,1146,,,,,
-89.8076,,,1147,,,,,
-89.8076,,,1148,,,,,
-89.8076,,,1149,,,,,
-89.8076,,,1150,,,,,
-89.8076,,,1151,,,,,
-89.8076,,,1152,,,,,
-89.8076,,,1153,,,,,
-89.8076,,,1154,,,,,
-89.8076,,,1155,,,,,
-89.8076,,,1156,,,,,
-89.8076,,,1157,,,,,
-89.8076,,,1158,,,,,
-89.8076,,,1159,,,,,
-89.8076,,,1160,,,,,
-89.8076,,,1161,,,,,
-89.8076,,,1162,,,,,
-89.8076,,,1163,,,,,
-89.8076,,,1164,,,,,
-89.8076,,,1165,,,,,
-89.8076,,,1166,,,,,
-89.8076,,,1167,,,,,
-89.8076,,,1168,,,,,
-89.8076,,,1169,,,,,
-89.8076,,,1170,,,,,
-89.8076,,,1171,,,,,
-89.8076,,,1172,,,,,
-89.8076,,,1173,,,,,
-89.8076,,,1174,,,,,
-89.8076,,,1175,,,,,
-89.8076,,,1176,,,,,
-89.8076,,,1177,,,,,
-89.8076,,,1178,,,,,
-89.8076,,,1179,,,,,
-89.8076,,,1180,,,,,
-89.8076,,,1181,,,,,
-89.8076,,,1182,,,,,
-89.8076,,,1183,,,,,
-80.4077,,,1184,,,,,
-80.4077,,,1185,,,,,
-80.4077,,,1186,,,,,
-80.4077,,,1187,,,,,
-80.4077,,,1188,,,,,
-80.4077,,,1189,,,,,
-80.4077,,,1190,,,,,
-80.4077,,,1191,,,,,
-80.4077,,,1192,,,,,
-80.4077,,,1193,,,,,
-80.4077,,,1194,,,,,
-80.4077,,,1195,,,,,
-80.4077,,,1196,,,,,
-80.4077,,,1197,,,,,
-80.4077,,,1198,,,,,
-80.4077,,,1199,,,,,
-80.4077,,,1200,,,,,

