"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
47.2583,27.8449,42.5,214,1070,267,281,47.2583,25.7555,1,0.8,
47.2583,27.8449,34.5,215,1075,268,282,47.2583,25.7555,2,0.8,
47.2583,26.6328,37,216,1080,269,283,47.2583,25.7555,1,0.8,
47.2583,27.9228,25.5,217,1085,271,284,47.2583,25.7555,2,0.8,
47.2583,26.8487,49.5,218,1090,272,286,47.2583,25.7555,1,0.8,
47.2583,27.6369,51.5,219,1095,273,287,47.2583,25.7555,2,0.8,
47.2583,27.1401,7.5,220,1100,274,288,47.2583,25.7555,1,0.8,
47.2583,30.2365,34.5,221,1105,276,289,47.2583,25.7555,1,0.8,
47.2583,30.2365,32,222,1110,277,291,47.2583,25.7555,2,0.8,
47.2583,29.0918,43,223,1115,278,292,47.2583,25.7555,1,0.8,
47.2583,35.8264,33.5,224,1120,279,293,47.2583,25.7555,2,0.8,
47.2583,29.793,36,225,1125,281,294,47.2583,25.7555,1,0.8,
47.2583,35.2309,43.5,226,1130,282,296,16.1536,25.7555,2,0.35,
47.2583,35.2309,35.5,227,1135,283,297,16.1536,25.7555,2,0.35,
47.2583,34.2088,32,228,1140,284,298,16.1536,25.7555,2,0.35,
47.2583,35.2309,41.5,229,1145,286,299,16.1536,47.2583,2,0.35,
47.2583,35.2309,51,230,1150,287,301,16.1536,47.2583,1,0.35,
47.2583,36.8131,46.5,231,1155,288,302,16.1536,47.2583,1,0.35,
47.2583,38.2416,59.5,232,1160,289,303,16.1536,47.2583,2,0.35,
47.2583,38.2416,43,233,1165,291,304,16.1536,47.2583,2,0.35,
47.2583,38.2416,48.5,234,1170,292,306,16.1536,47.2583,2,0.35,
47.2583,37.4534,44.5,235,1175,293,307,16.1536,47.2583,1,0.35,
47.2583,38.9137,42.5,236,1180,294,308,16.1536,47.2583,1,0.35,
47.2583,40.2458,42,237,1185,296,309,16.1536,47.2583,2,0.35,
47.2583,38.9137,49.5,238,1190,297,311,16.1536,47.2583,1,0.35,
47.2583,39.5089,38,239,1195,298,312,16.1536,47.2583,1,0.35,
47.2583,39.5089,32.5,240,1200,299,313,16.1536,47.2583,2,0.35,
47.2583,38.9137,,241,,301,314,16.1536,,1,0.35,
47.2583,39.5089,,242,,302,316,16.1536,,2,0.35,
47.2583,40.2458,,243,,303,317,16.1536,,2,0.35,
47.2583,39.1504,,244,,304,318,16.1536,,2,0.35,
47.2583,37.6237,,245,,306,319,16.1536,,1,0.35,
47.2583,31.5751,,246,,307,321,16.1536,,1,0.35,
47.2583,32.6705,,247,,308,322,16.1536,,2,0.35,
47.2583,31.4885,,248,,309,323,16.1536,,1,0.35,
47.2583,38.2416,,249,,311,324,16.1536,,1,0.35,
47.2583,38.2416,,250,,312,326,16.1536,,2,0.35,
47.2583,36.8131,,251,,313,327,16.1536,,2,0.35,
