"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
70.8248,58.0293,69.5,191,955,238,252,38.8825,70.8248,1,0.2,
70.8248,59.0616,62.5,192,960,239,253,38.8825,70.8248,1,0.2,
70.8248,58.888,58.5,193,965,241,254,38.8825,70.8248,1,0.2,
70.8248,58.888,48,194,970,242,256,38.8825,70.8248,2,0.2,
70.8248,58.197,47.5,195,975,243,257,38.8825,70.8248,1,0.2,
70.8248,58.197,55,196,980,244,258,38.8825,70.8248,1,0.2,
70.8248,58.197,68.5,197,985,246,259,38.8825,70.8248,1,0.2,
70.8248,59.4867,84,198,990,247,261,38.8825,70.8248,1,0.2,
38.8825,59.4867,71,199,995,248,262,38.8825,70.8248,1,0.2,
38.8825,60.33,80.5,200,1000,249,263,38.8825,70.8248,1,0.2,
38.8825,60.5762,65.5,201,1005,251,264,38.8825,38.8825,2,0.2,
38.8825,59.7818,63,202,1010,252,266,38.8825,38.8825,1,0.2,
38.8825,59.7818,66.5,203,1015,253,267,38.8825,38.8825,2,0.2,
38.8825,58.7742,50.5,204,1020,254,268,38.8825,38.8825,2,0.2,
38.8825,57.3411,49.5,205,1025,256,269,38.8825,38.8825,1,0.2,
38.8825,57.3411,47.5,206,1030,257,271,38.8825,38.8825,1,0.2,
38.8825,57.3411,40.5,207,1035,258,272,38.8825,38.8825,1,0.2,
38.8825,58.3994,39,208,1040,259,273,38.8825,38.8825,1,0.2,
38.8825,58.3994,27.5,209,1045,261,274,38.8825,38.8825,1,0.2,
38.8825,58.3994,44,210,1050,262,276,38.8825,38.8825,1,0.2,
38.8825,91.6457,35.5,211,1055,263,277,38.8825,38.8825,2,0.2,
38.8825,91.2879,16,212,1060,264,278,38.8825,38.8825,2,0.2,
38.8825,89.6985,22,213,1065,266,279,38.8825,38.8825,2,0.2,
38.8825,89.3028,19.5,214,1070,267,281,38.8825,38.8825,2,0.2,
38.8825,87.103,36,215,1075,268,282,38.8825,38.8825,2,0.2,
38.8825,84.0177,57.5,216,1080,269,283,38.8825,38.8825,1,0.2,
38.8825,84.0177,25,217,1085,271,284,38.8825,38.8825,1,0.2,
38.8825,84.0177,24,218,1090,272,286,38.8825,38.8825,1,0.2,
38.8825,84.0177,15.5,219,1095,273,287,38.8825,38.8825,1,0.2,
38.8825,84.0177,10.5,220,1100,274,288,38.8825,38.8825,1,0.2,
38.8825,84.4889,22,221,1105,276,289,38.8825,38.8825,2,0.2,
38.8825,79.8318,15.5,222,1110,277,291,38.8825,38.8825,1,0.2,
38.8825,79.8318,16,223,1115,278,292,38.8825,38.8825,2,0.2,
38.8825,71.2228,2,224,1120,279,293,38.8825,38.8825,1,0.2,
38.8825,38.2007,-5.5,225,1125,281,294,38.8825,60.9643,1,0.2,
38.8825,40.273,29.5,226,1130,282,296,38.8825,60.9643,1,0.2,
38.8825,40.273,64,227,1135,283,297,38.8825,60.9643,1,0.2,
38.8825,43.0398,68.5,228,1140,284,298,38.8825,60.9643,1,0.2,
38.8825,43.0398,60.5,229,1145,286,299,38.8825,60.9643,1,0.2,
38.8825,43.0398,55.5,230,1150,287,301,38.8825,60.9643,1,0.2,
38.8825,43.0398,51,231,1155,288,302,38.8825,60.9643,1,0.2,
38.8825,43.0398,60,232,1160,289,303,38.8825,60.9643,1,0.2,
38.8825,45.7078,51.5,233,1165,291,304,38.8825,60.9643,1,0.2,
38.8825,45.7078,47.5,234,1170,292,306,38.8825,60.9643,2,0.2,
38.8825,33.0131,60,235,1175,293,307,38.8825,60.9643,1,0.2,
38.8825,28.8493,61.5,236,1180,294,308,38.8825,60.9643,1,0.2,
38.8825,28.8493,51,237,1185,296,309,38.8825,60.9643,1,0.2,
38.8825,42.2257,61,238,1190,297,311,38.8825,60.9643,1,0.2,
38.8825,42.2257,62.5,239,1195,298,312,38.8825,60.9643,1,0.2,
38.8825,44.0157,52,240,1200,299,313,38.8825,60.9643,1,0.2,
38.8825,45.8434,,241,,301,314,38.8825,,1,0.2,
38.8825,47.676,,242,,302,316,38.8825,,1,0.2,
38.8825,55.7952,,243,,303,317,38.8825,,1,0.2,
